timestamp,hostname,cpu_percent,cpu_frequency_mhz,memory_percent,memory_available_mb,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,top_cpu_process,top_cpu_pid,top_mem_process,top_mem_pid,ssd_model,ssd_health_status,ssd_percentage_used,ssd_available_spare,ssd_temperature,ssd_data_written_tb,ssd_power_on_hours,ssd_media_errors
2026-08-08 11:31:37,yathiswar,17.3,1700.0,82.9,2745.41,62.5,0.01,0.02,0.0,0.0,302,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:31:41,yathiswar,15.9,1700.0,82.8,2767.23,62.5,0.02,0.1,0.0,0.0,301,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,36,10.3,389,0
2026-08-08 11:31:46,yathiswar,25.7,1700.0,80.9,3075.48,62.5,0.01,1.78,0.0,0.0,301,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:31:50,yathiswar,21.1,1700.0,80.9,3067.92,62.5,0.11,0.08,0.0,0.0,301,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:31:55,yathiswar,16.2,1700.0,81.0,3058.64,62.5,0.13,0.08,0.0,0.0,301,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:31:59,yathiswar,17.5,1700.0,81.0,3049.92,62.5,0.0,0.05,0.0,0.01,301,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:32:03,yathiswar,17.3,1700.0,81.0,3049.13,62.5,0.0,0.04,0.0,0.0,301,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:32:08,yathiswar,18.2,1700.0,80.9,3061.75,62.5,0.22,0.04,0.0,0.0,301,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:32:12,yathiswar,17.7,1700.0,80.9,3062.68,62.5,0.0,0.01,0.0,0.0,301,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:32:16,yathiswar,19.0,1700.0,80.8,3085.43,62.5,0.0,0.09,0.0,0.01,301,System Idle Process,0,chrome.exe,4928,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:32:21,yathiswar,19.8,1700.0,80.7,3105.58,62.5,0.05,0.1,0.0,0.0,301,System Idle Process,0,chrome.exe,4928,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,38,10.3,389,0
2026-08-08 11:32:25,yathiswar,25.5,1700.0,81.0,3051.64,62.5,1.96,2.18,0.01,0.01,301,System Idle Process,0,chrome.exe,4928,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:32:29,yathiswar,23.4,1700.0,82.2,2857.12,62.5,0.12,0.08,0.0,0.0,300,System Idle Process,0,chrome.exe,4928,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:32:33,yathiswar,25.0,1700.0,83.1,2715.18,62.5,0.53,0.05,0.0,0.01,300,System Idle Process,0,chrome.exe,4928,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:32:37,yathiswar,28.2,1700.0,83.3,2681.92,62.5,1.19,0.03,0.0,0.0,300,System Idle Process,0,chrome.exe,4928,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:32:41,yathiswar,28.6,1700.0,82.6,2801.85,62.5,0.02,0.13,0.0,0.0,300,System Idle Process,0,chrome.exe,4928,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:32:45,yathiswar,16.5,1700.0,82.8,2766.23,62.5,0.52,0.21,0.0,0.01,301,System Idle Process,0,chrome.exe,4928,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,33,10.3,389,0
2026-08-08 11:32:49,yathiswar,21.5,1700.0,83.0,2727.59,62.5,0.83,0.3,0.01,0.15,300,System Idle Process,0,chrome.exe,4928,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,32,10.3,389,0
2026-08-08 11:32:53,yathiswar,17.0,1700.0,82.7,2786.95,62.5,0.27,0.78,0.03,0.72,300,System Idle Process,0,chrome.exe,4928,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:32:57,yathiswar,22.3,1700.0,78.3,3479.0,62.5,0.62,1.02,0.02,0.58,299,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:01,yathiswar,18.7,1700.0,78.5,3454.22,62.5,0.11,0.22,0.01,0.26,299,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:05,yathiswar,18.0,1700.0,78.6,3437.63,62.5,0.28,0.38,0.01,0.18,299,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:09,yathiswar,18.0,1700.0,78.7,3416.75,62.5,0.06,0.17,0.02,0.6,299,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:33:13,yathiswar,17.3,1700.0,78.3,3491.38,62.5,0.03,0.13,0.0,0.0,299,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:17,yathiswar,16.1,1700.0,78.1,3513.03,62.5,0.11,0.31,0.01,0.19,299,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,32,10.3,389,0
2026-08-08 11:33:21,yathiswar,16.7,1700.0,78.0,3538.93,62.5,0.15,0.3,0.01,0.17,299,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:25,yathiswar,13.5,1700.0,77.8,3571.45,62.5,0.01,0.16,0.01,0.25,299,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:29,yathiswar,19.9,1700.0,77.9,3546.5,62.5,0.1,0.28,0.02,0.38,299,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:33,yathiswar,15.2,1700.0,77.9,3544.86,62.5,0.03,0.08,0.01,0.35,299,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:37,yathiswar,16.6,1700.0,77.9,3551.3,62.5,0.01,0.08,0.0,0.0,299,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:33:40,yathiswar,15.3,1700.0,78.2,3499.7,62.5,0.1,0.1,0.01,0.32,299,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:44,yathiswar,15.8,1700.0,78.3,3487.49,62.5,0.26,0.33,0.02,0.39,298,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:48,yathiswar,16.8,1700.0,78.1,3520.32,62.5,0.11,0.14,0.01,0.09,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:52,yathiswar,19.4,1700.0,77.8,3566.15,62.5,0.11,0.33,0.02,0.44,298,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:33:56,yathiswar,22.9,1700.0,79.2,3348.45,62.5,0.12,0.14,0.06,1.2,298,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,32,10.3,389,0
2026-08-08 11:34:00,yathiswar,22.8,1700.0,79.1,3354.48,62.5,2.84,0.28,0.02,0.5,298,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:34:04,yathiswar,12.9,1700.0,79.2,3339.05,62.5,0.01,0.05,0.01,0.28,298,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:34:08,yathiswar,11.5,1700.0,78.5,3450.58,62.5,0.0,0.0,0.0,0.0,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:34:12,yathiswar,12.6,1700.0,78.2,3496.38,62.5,0.02,0.04,0.0,0.0,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:34:16,yathiswar,9.9,1700.0,78.3,3491.13,62.5,0.0,0.02,0.0,0.0,298,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:34:18,yathiswar,12.0,1700.0,78.8,3403.93,62.5,0.04,0.16,0.01,0.17,298,System Idle Process,0,chrome.exe,29444,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
