cpu_percent,cpu_frequency_mhz,memory_percent,memory_available_mb,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,label
7.0,1200.0,67.0,5214.97,3.8,0.0,1.51,0.0,0.0,300,0
7.9,1200.0,67.0,5213.83,3.8,0.62,3.26,0.0,0.0,300,0
7.1,1200.0,67.1,5206.73,3.8,0.05,0.9,0.0,0.0,300,0
7.1,1200.0,67.1,5202.04,3.8,0.01,1.07,0.0,0.0,300,0
11.3,1200.0,67.4,5146.63,3.8,15.09,2.0,0.0,0.02,305,0
7.6,1200.0,67.4,5153.79,3.8,0.0,0.83,0.0,0.0,305,0
7.3,1200.0,67.3,5161.54,3.8,0.01,1.31,0.0,0.0,305,0
8.1,1200.0,67.3,5164.36,3.8,0.01,1.42,0.0,0.01,305,0
7.5,1200.0,67.4,5160.36,3.8,0.19,0.95,0.0,0.0,305,0
7.9,1200.0,67.4,5152.29,3.8,0.07,1.04,0.0,0.01,305,0
7.3,1200.0,67.3,5172.98,3.8,0.0,1.27,0.0,0.0,305,0
8.6,1200.0,67.3,5161.33,3.8,0.02,1.74,0.0,0.0,305,0
7.7,1200.0,67.4,5158.98,3.8,0.02,0.92,0.0,0.01,305,0
6.9,1200.0,67.3,5162.35,3.8,0.0,1.31,0.0,0.0,305,0
6.9,1200.0,67.3,5162.43,3.8,0.02,1.72,0.0,0.0,305,0
7.3,1200.0,67.3,5162.74,3.8,0.0,1.06,0.0,0.0,305,0
7.4,1200.0,67.4,5159.86,3.8,0.02,1.61,0.0,0.0,305,0
7.4,1200.0,67.4,5153.13,3.8,0.02,1.34,0.0,0.0,305,0
7.7,1200.0,67.4,5151.62,3.8,0.02,0.99,0.0,0.0,305,0
7.9,1200.0,67.1,5200.82,3.8,0.25,1.12,0.0,0.0,302,0
7.0,1200.0,67.1,5197.82,3.8,0.03,1.6,0.0,0.0,302,0
7.5,1200.0,67.1,5198.51,3.8,0.04,1.07,0.0,0.0,302,0
7.9,1200.0,67.1,5203.1,3.8,0.04,1.58,0.0,0.0,302,0
6.8,1200.0,67.1,5195.69,3.8,0.02,1.27,0.0,0.0,302,0
8.1,1200.0,67.2,5184.08,3.8,0.02,1.22,0.0,0.0,302,0
7.7,1200.0,67.1,5195.94,3.8,0.0,1.07,0.0,0.0,302,0
6.8,1200.0,67.1,5193.54,3.8,0.02,1.82,0.0,0.0,302,0
7.5,1200.0,67.1,5192.44,3.8,0.01,0.96,0.0,0.0,301,0
7.9,1200.0,67.0,5209.1,3.8,1.93,1.18,0.0,0.0,301,0
7.2,1200.0,67.0,5223.66,3.8,0.01,1.77,0.0,0.0,301,0
8.2,1200.0,66.9,5225.63,3.8,0.02,1.13,0.0,0.0,301,0
8.4,1200.0,66.9,5226.87,3.8,0.03,1.56,0.0,0.0,301,0
7.5,1200.0,66.9,5232.93,3.8,0.03,1.54,0.0,0.0,301,0
8.2,1200.0,66.9,5224.33,3.8,0.01,0.89,0.0,0.0,301,0
7.5,1200.0,66.9,5226.29,3.8,0.0,1.35,0.0,0.0,301,0
7.3,1200.0,67.0,5223.47,3.8,0.02,1.52,0.0,0.01,301,0
6.7,1200.0,66.9,5224.72,3.8,0.01,0.88,0.0,0.0,301,0
7.1,1200.0,67.0,5221.86,3.8,0.02,1.33,0.0,0.0,301,0
7.3,1200.0,67.0,5219.97,3.8,3.94,8.52,0.0,0.0,301,0
7.0,1200.0,67.0,5222.3,3.8,0.0,1.42,0.0,0.0,301,0
7.8,1200.0,67.0,5218.73,3.8,0.01,0.98,0.0,0.0,301,0
8.1,1200.0,67.0,5220.62,3.8,0.0,1.29,0.0,0.0,301,0
8.8,1200.0,66.7,5263.95,3.8,0.01,1.45,0.0,0.0,301,0
9.8,1200.0,66.9,5224.93,3.8,2.67,1.39,0.0,0.0,302,0
7.4,1200.0,67.0,5220.53,3.8,0.03,0.84,0.0,0.0,302,0
7.9,1200.0,67.0,5223.03,3.8,0.01,1.53,0.0,0.0,302,0
7.3,1200.0,66.9,5226.52,3.8,0.01,1.33,0.0,0.0,302,0
22.6,1200.0,67.9,5076.83,3.8,23.38,3.33,0.0,0.01,315,0
30.6,1200.0,69.8,4779.55,3.8,27.0,10.58,0.02,0.72,319,0
34.0,1200.0,67.2,5186.86,3.8,28.68,24.15,0.04,2.14,321,0
35.7,1200.0,67.9,5078.23,3.8,17.08,41.26,0.2,14.01,320,0
45.0,1200.0,68.4,4991.86,3.8,57.69,108.16,0.13,10.94,322,0
29.0,1200.0,68.2,5018.81,3.8,37.68,31.01,0.01,0.01,327,0
22.7,1200.0,68.6,4960.96,3.8,13.69,8.83,0.01,0.0,326,0
19.1,1200.0,68.8,4932.65,3.8,5.29,6.45,0.0,0.0,325,0
13.5,1200.0,68.6,4963.04,3.8,5.83,10.65,0.0,0.0,323,0
16.0,1200.0,68.8,4932.02,3.8,31.27,0.09,0.0,0.0,323,0
18.5,1200.0,68.9,4916.96,3.8,45.61,0.61,0.0,0.0,323,0
17.6,1200.0,68.8,4932.61,3.8,48.36,0.12,0.0,0.0,323,0
17.6,1200.0,68.7,4941.67,3.8,47.67,5.36,0.0,0.0,321,0
18.1,1200.0,68.1,5039.55,3.8,46.41,0.43,0.0,0.0,321,0
19.4,1200.0,66.8,5239.71,3.8,49.81,1.48,0.0,0.0,321,0
14.9,1200.0,66.8,5244.23,3.8,41.65,1.84,0.0,0.0,321,0
19.0,1200.0,66.8,5251.55,3.8,45.96,1.46,0.0,0.0,321,0
16.8,1200.0,66.6,5282.82,3.8,45.18,4.95,0.0,0.0,319,0
44.8,1200.0,68.8,4926.91,3.8,78.75,7.71,0.0,0.01,336,0
42.7,1200.0,70.8,4616.07,3.8,97.03,23.62,0.0,0.0,335,0
41.2,1200.0,72.7,4311.99,3.8,96.23,8.73,0.0,0.0,335,0
36.9,1200.0,74.4,4053.52,3.8,102.88,11.4,0.0,0.0,334,0
35.1,1200.0,71.7,4479.62,3.8,104.3,60.65,0.0,0.0,333,0
30.0,1200.0,71.4,4527.03,3.8,122.6,108.07,0.0,0.0,333,0
25.0,1200.0,70.9,4596.38,3.8,76.65,70.82,0.0,0.02,333,0
28.3,1200.0,71.3,4538.76,3.8,101.81,102.14,0.0,0.0,333,0
29.4,1200.0,71.7,4468.07,3.8,94.64,89.22,0.0,0.01,332,0
28.3,1200.0,71.3,4538.04,3.8,305.71,72.1,0.0,0.0,332,0
27.2,1200.0,71.4,4525.86,3.8,130.97,88.03,0.0,0.0,331,0
28.4,1200.0,71.3,4536.26,3.8,120.86,112.84,0.0,0.0,331,0
26.8,1200.0,71.5,4504.94,3.8,76.97,74.12,0.0,0.0,331,0
27.3,1200.0,71.7,4474.67,3.8,79.38,80.29,0.0,0.0,331,0
25.8,1200.0,71.8,4455.5,3.8,87.44,81.95,0.0,0.0,329,0
22.0,1200.0,71.8,4454.07,3.8,73.52,89.31,0.0,0.0,329,0
18.1,1200.0,71.2,4546.53,3.8,62.76,102.67,0.0,0.0,329,0
17.1,1200.0,71.3,4528.7,3.8,78.74,81.74,0.0,0.0,329,0
17.7,1200.0,71.4,4520.31,3.8,130.06,152.99,0.0,0.0,329,0
17.9,1200.0,72.3,4379.2,3.8,88.36,126.21,0.0,0.0,328,0
17.2,1200.0,70.6,4649.68,3.8,97.61,139.63,0.01,0.0,329,0
18.5,1200.0,70.8,4619.55,3.8,85.41,136.43,0.0,0.0,326,0
18.5,1200.0,71.0,4586.29,3.8,71.28,130.9,0.0,0.0,326,0
18.9,1200.0,70.6,4653.72,3.8,77.28,148.42,0.0,0.0,326,0
20.1,1200.0,70.7,4626.09,3.8,75.35,143.32,0.0,0.0,326,0
20.3,1200.0,70.6,4643.46,3.8,76.07,146.5,0.0,0.0,326,0
18.8,1200.0,70.8,4619.89,3.8,81.5,153.25,0.0,0.0,325,0
19.6,1200.0,70.8,4616.84,3.8,78.55,142.16,0.0,0.01,326,0
22.0,1200.0,70.9,4598.18,3.8,79.44,151.81,0.0,0.06,326,0
24.4,1200.0,71.5,4499.71,3.8,75.42,137.38,0.0,0.01,326,0
22.1,1200.0,70.6,4647.97,3.8,76.89,143.1,0.0,0.0,326,0
18.6,1200.0,70.7,4628.05,3.8,79.78,141.11,0.0,0.0,325,0
19.4,1200.0,71.2,4546.36,3.8,73.14,131.56,0.0,0.0,326,0
19.3,1200.0,71.3,4530.19,3.8,75.55,136.92,0.0,0.0,326,0
24.6,1200.0,73.5,4191.12,3.8,82.75,95.68,0.0,0.0,328,0
21.5,1200.0,73.0,4273.0,3.8,57.06,98.88,0.01,0.0,326,0
20.8,1200.0,72.7,4317.18,3.8,118.16,78.49,0.0,0.0,326,0
23.0,1200.0,70.3,4693.91,3.8,104.17,102.42,0.0,0.0,326,0
23.4,1200.0,70.8,4613.8,3.8,46.88,58.03,0.0,0.0,326,0
20.1,1200.0,70.8,4610.2,3.8,51.72,57.28,0.0,0.0,326,0
20.5,1200.0,71.3,4533.18,3.8,37.47,57.58,0.0,0.0,326,0
22.0,1200.0,70.8,4616.34,3.8,41.87,60.48,0.0,0.0,326,0
23.6,1200.0,70.8,4610.78,3.8,42.5,56.75,0.0,0.0,325,0
25.2,1200.0,71.4,4526.33,3.8,38.93,51.06,0.0,0.0,326,0
23.3,1200.0,71.6,4493.93,3.8,44.07,68.38,0.0,0.0,326,0
22.5,1200.0,71.8,4457.19,3.8,38.99,58.05,0.0,0.0,326,0
23.1,1200.0,72.2,4393.21,3.8,37.47,55.06,0.0,0.0,326,0
22.6,1200.0,71.5,4497.2,3.8,47.5,58.74,0.0,0.0,326,0
24.9,1200.0,71.7,4470.46,3.8,34.22,43.45,0.0,0.0,326,0
25.0,1200.0,71.6,4481.94,3.8,34.49,40.56,0.0,0.0,326,0
25.2,1200.0,71.7,4476.87,3.8,32.67,37.28,0.0,0.0,326,0
23.8,1200.0,71.9,4442.37,3.8,26.62,28.35,0.0,0.0,326,0
24.5,1200.0,72.2,4397.38,3.8,29.91,33.64,0.0,0.0,326,0
24.5,1200.0,72.4,4369.45,3.8,31.98,33.09,0.0,0.0,326,0
22.1,1200.0,72.5,4352.05,3.8,24.17,32.43,0.0,0.0,325,0
23.5,1200.0,72.8,4304.07,3.8,31.18,34.7,0.0,0.0,324,0
23.5,1200.0,72.3,4371.25,3.8,30.33,30.14,0.0,0.0,324,0
24.1,1200.0,72.6,4326.29,3.8,30.26,29.59,0.0,0.0,326,0
23.1,1200.0,72.9,4282.99,3.8,32.76,36.21,0.0,0.0,327,0
23.1,1200.0,73.1,4248.49,3.8,34.66,33.41,0.0,0.0,327,0
22.7,1200.0,73.5,4188.41,3.8,28.81,34.09,0.0,0.0,323,0
24.8,1200.0,74.5,4033.0,3.8,34.69,35.38,0.0,0.0,323,0
22.8,1200.0,74.8,3977.15,3.8,31.93,40.43,0.0,0.0,322,0
26.8,1200.0,72.5,4341.71,3.8,48.89,28.87,0.0,0.02,322,0
28.7,1200.0,72.7,4319.1,3.8,40.1,13.81,0.0,0.0,322,0
29.6,1200.0,73.0,4272.9,3.8,42.1,11.94,0.0,0.01,322,0
29.5,1200.0,73.2,4230.93,3.8,40.9,11.64,0.0,0.0,322,0
28.8,1200.0,72.7,4309.81,3.8,33.61,14.5,0.0,0.0,322,0
29.0,1200.0,72.9,4282.25,3.8,35.61,12.07,0.0,0.0,322,0
26.8,1200.0,73.5,4182.69,3.8,111.83,28.15,0.0,0.0,324,0
26.0,1200.0,74.0,4113.93,3.8,45.45,16.29,0.0,0.0,324,0
26.7,1200.0,74.2,4072.74,3.8,30.19,19.18,0.0,0.0,324,0
23.2,1200.0,74.7,3992.82,3.8,57.12,30.67,0.0,0.0,324,0
27.2,1200.0,74.7,3991.5,3.8,70.87,89.03,0.0,0.0,324,0
23.9,1200.0,74.0,4102.59,3.8,54.24,65.04,0.0,0.0,324,0
20.8,1200.0,73.9,4130.59,3.8,61.83,81.34,0.0,0.0,324,0
18.8,1200.0,74.5,4030.56,3.8,49.12,65.87,0.0,0.0,324,0
24.3,1200.0,74.3,4062.67,3.8,63.86,63.08,0.0,0.03,324,0
21.2,1200.0,75.0,3949.43,3.8,50.49,50.36,0.0,0.0,324,0
22.6,1200.0,74.8,3984.93,3.8,52.22,54.16,0.0,0.0,324,0
22.4,1200.0,74.7,4004.84,3.8,43.93,47.89,0.0,0.0,324,0
26.3,1200.0,76.0,3798.26,3.8,44.84,51.15,0.0,0.0,326,0
31.5,1200.0,77.4,3576.28,3.8,104.26,40.8,0.0,0.0,332,0
41.7,1200.0,80.5,3075.95,3.8,42.9,38.0,0.17,0.33,335,0
31.4,1200.0,81.2,2964.75,3.8,33.39,31.09,0.04,0.04,336,0
30.0,1200.0,81.8,2881.32,3.8,33.39,31.89,0.01,0.0,338,0
31.9,1200.0,81.7,2897.43,3.8,19.41,16.16,0.0,0.0,338,0
34.5,1200.0,80.0,3167.73,3.8,25.66,52.33,0.01,0.01,338,0
39.2,1200.0,77.4,3575.1,3.8,53.86,31.96,0.01,0.01,342,0
46.6,1200.0,80.9,3026.22,3.8,82.09,11.06,0.14,0.05,340,0
32.2,1200.0,82.9,2699.55,3.8,95.64,6.42,0.02,0.01,340,0
30.3,1200.0,83.1,2672.64,3.8,75.07,15.16,0.0,0.01,340,0
29.6,1200.0,82.8,2723.93,3.8,67.93,6.83,0.0,0.0,339,0
30.5,1200.0,82.9,2705.54,3.8,73.14,3.96,0.0,0.0,339,0
31.5,1200.0,83.2,2655.75,3.8,75.7,5.64,0.0,0.0,339,0
28.6,1200.0,83.3,2646.34,3.8,70.73,7.02,0.0,0.0,339,0
28.2,1200.0,83.0,2693.42,3.8,53.49,6.96,0.0,0.0,338,0
28.1,1200.0,82.7,2737.91,3.8,58.56,5.17,0.0,0.0,338,0
29.2,1200.0,83.1,2672.99,3.8,63.71,4.64,0.0,0.01,344,0
27.3,1200.0,81.5,2917.69,3.8,59.19,4.83,0.0,0.0,340,0
23.8,1200.0,81.7,2891.26,3.8,31.12,3.29,0.0,0.0,340,0
26.3,1200.0,81.7,2888.02,3.8,24.68,4.12,0.0,0.0,337,0
25.3,1200.0,81.6,2902.52,3.8,22.22,6.39,0.0,0.0,337,0
24.2,1200.0,81.8,2876.28,3.8,23.87,3.24,0.0,0.0,337,0
24.1,1200.0,82.0,2851.54,3.8,22.27,2.9,0.0,0.0,337,0
26.4,1200.0,81.4,2934.12,3.8,23.46,7.29,0.0,0.0,336,0
25.3,1200.0,80.6,3071.97,3.8,20.39,5.06,0.0,0.0,335,0
21.6,1200.0,80.1,3144.88,3.8,13.7,6.86,0.0,0.01,333,0
21.2,1200.0,80.6,3071.02,3.8,5.45,2.42,0.0,0.0,332,0
22.0,1200.0,80.0,3156.14,3.8,4.44,6.84,0.0,0.0,333,0
22.5,1200.0,80.1,3141.12,3.8,2.17,4.42,0.07,0.01,332,0
21.3,1200.0,80.3,3119.73,3.8,3.07,5.39,0.0,0.0,332,0
22.3,1200.0,79.8,3193.14,3.8,4.85,5.03,0.0,0.0,332,0
20.0,1200.0,79.7,3212.51,3.8,4.28,4.35,0.0,0.0,332,0
25.5,1200.0,78.2,3448.45,3.8,12.81,7.2,0.0,0.0,329,0
22.7,1200.0,77.6,3538.41,3.8,3.29,10.01,0.0,0.02,329,0
21.7,1200.0,77.6,3541.43,3.8,1.2,5.08,0.0,0.0,329,0
21.5,1200.0,77.5,3554.36,3.8,1.83,4.23,0.0,0.01,329,0
21.3,1200.0,77.3,3593.97,3.8,1.95,5.18,0.0,0.0,329,0
21.4,1200.0,77.3,3592.49,3.8,1.52,4.22,0.0,0.0,329,0
22.6,1200.0,77.5,3559.89,3.8,2.83,3.91,0.0,0.0,329,0
20.6,1200.0,77.4,3565.84,3.8,2.15,5.31,0.0,0.01,329,0
21.2,1200.0,77.1,3623.69,3.8,10.26,7.74,0.0,0.01,329,0
21.1,1200.0,76.9,3643.59,3.8,1.61,5.25,0.0,0.0,328,0
20.5,1200.0,76.9,3653.13,3.8,7.92,5.1,0.0,0.0,328,0
23.1,1200.0,77.0,3638.44,3.8,3.77,4.17,0.0,0.0,328,0
21.4,1200.0,76.8,3662.69,3.8,1.44,4.33,0.0,0.0,328,0
21.4,1200.0,76.8,3659.29,3.8,2.3,4.4,0.0,0.0,328,0
22.2,1200.0,76.9,3656.63,3.8,2.98,4.85,0.0,0.0,328,0
19.3,1200.0,77.1,3627.02,3.8,1.16,3.39,0.0,0.0,328,0
19.2,1200.0,77.0,3629.13,3.8,1.26,3.13,0.0,0.0,328,0
19.1,1200.0,77.1,3626.16,3.8,1.29,3.41,0.0,0.0,328,0
19.6,1200.0,76.9,3643.23,3.8,1.43,3.39,0.0,0.0,328,0
19.2,1200.0,77.1,3617.91,3.8,1.46,3.73,0.0,0.0,328,0
20.8,1200.0,77.1,3615.62,3.8,0.92,2.34,0.0,0.0,327,0
19.8,1200.0,77.2,3609.84,3.8,0.95,2.86,0.0,0.0,327,0
19.2,1200.0,77.8,3506.09,3.8,1.14,2.82,0.0,0.0,327,0
19.6,1200.0,77.9,3485.15,3.8,1.33,3.54,0.0,0.0,327,0
19.0,1200.0,78.1,3461.08,3.8,1.63,3.89,0.0,0.0,326,0
21.1,1200.0,75.7,3846.98,3.8,3.99,19.86,0.0,0.0,326,0
21.4,1200.0,75.8,3831.52,3.8,1.65,3.87,0.0,0.0,326,0
24.3,1200.0,76.2,3760.39,3.8,1.85,6.97,0.0,0.0,326,0
22.8,1200.0,75.2,3925.69,3.8,2.55,5.44,0.0,0.0,326,0
20.6,1200.0,75.3,3902.18,3.8,3.61,4.46,0.0,0.0,326,0
18.6,1200.0,75.3,3897.98,3.8,6.44,5.37,0.0,0.0,326,0
19.5,1200.0,75.3,3903.75,3.8,4.57,5.28,0.0,0.0,326,0
19.2,1200.0,76.0,3796.04,3.8,1.64,3.76,0.0,0.0,326,0
20.8,1200.0,75.1,3931.49,3.8,1.67,9.82,0.0,0.0,325,0
20.4,1200.0,75.1,3930.47,3.8,5.71,6.61,0.0,0.0,325,0
19.5,1200.0,75.5,3879.16,3.8,1.79,4.37,0.0,0.0,325,0
20.7,1200.0,75.0,3952.02,3.8,2.81,11.19,0.0,0.0,325,0
23.9,1200.0,75.5,3871.37,3.8,5.61,4.96,0.0,0.0,327,0
21.6,1200.0,75.5,3874.39,3.8,1.93,4.71,0.0,0.0,326,0
24.8,1200.0,74.1,4092.06,3.8,3.42,5.57,0.0,0.0,326,0
20.9,1200.0,74.0,4104.62,3.8,1.48,5.54,0.0,0.0,326,0
21.3,1200.0,74.2,4085.53,3.8,2.85,7.52,0.0,0.0,326,0
19.4,1200.0,74.3,4060.14,3.8,1.25,3.27,0.0,0.0,326,0
20.4,1200.0,73.9,4127.23,3.8,1.38,8.05,0.0,0.0,325,0
23.4,1200.0,74.3,4062.88,3.8,5.04,4.57,0.0,0.0,325,0
27.5,1200.0,74.0,4106.96,3.8,28.64,5.8,0.0,0.0,325,0
28.2,1200.0,74.2,4069.89,3.8,18.51,3.21,0.0,0.0,324,0
27.1,1200.0,74.4,4040.33,3.8,3.26,4.13,0.0,0.0,324,0
27.3,1200.0,74.3,4059.07,3.8,3.99,4.81,0.0,0.0,324,0
27.9,1200.0,74.3,4062.53,3.8,2.99,5.06,0.0,0.0,324,0
27.7,1200.0,74.3,4054.46,3.8,2.95,5.51,0.0,0.0,324,0
27.4,1200.0,74.5,4035.2,3.8,2.87,5.19,0.0,0.0,324,0
26.3,1200.0,74.1,4085.84,3.8,2.86,7.06,0.0,0.0,324,0
28.2,1200.0,74.2,4080.79,3.8,2.72,6.39,0.0,0.0,324,0
28.5,1200.0,74.2,4079.12,3.8,2.2,3.41,0.0,0.0,324,0
27.1,1200.0,74.2,4073.92,3.8,2.44,5.57,0.0,0.0,324,0
27.5,1200.0,74.3,4069.1,3.8,2.75,3.88,0.0,0.0,324,0
30.3,1200.0,74.2,4071.27,3.8,4.03,5.15,0.0,0.0,324,0
31.5,1200.0,74.4,4042.47,3.8,6.53,3.56,0.0,0.0,325,0
28.7,1200.0,74.4,4045.59,3.8,2.75,2.8,0.0,0.01,325,0
30.2,1200.0,74.4,4048.93,3.8,2.77,7.33,0.0,0.0,325,0
23.0,1200.0,74.0,4105.2,3.8,3.46,4.6,0.0,0.0,325,0
21.9,1200.0,74.0,4106.61,3.8,4.45,6.86,0.0,0.02,325,0
20.8,1200.0,74.0,4104.52,3.8,4.94,4.4,0.0,0.0,325,0
20.8,1200.0,74.0,4108.44,3.8,4.19,5.4,0.0,0.0,325,0
20.0,1200.0,74.1,4093.33,3.8,3.1,4.2,0.0,0.01,325,0
20.4,1200.0,74.0,4116.29,3.8,3.11,7.69,0.0,0.0,325,0
21.1,1200.0,73.8,4136.42,3.8,2.67,6.02,0.0,0.0,325,0
23.7,1200.0,73.9,4120.45,3.8,2.73,5.2,0.0,0.0,325,0
19.9,1200.0,74.1,4087.91,3.8,2.27,3.21,0.0,0.0,326,0
21.0,1200.0,73.8,4137.21,3.8,2.89,11.37,0.0,0.0,326,0
23.5,1200.0,73.8,4136.81,3.8,7.13,5.41,0.0,0.01,325,0
25.9,1200.0,73.9,4131.83,3.8,4.38,10.06,0.0,0.0,325,0
22.4,1200.0,73.8,4134.88,3.8,3.88,4.48,0.0,0.0,325,0
22.0,1200.0,73.8,4145.41,3.8,4.69,3.64,0.0,0.0,324,0
22.5,1200.0,73.9,4122.52,3.8,5.67,5.42,0.0,0.0,324,0
21.1,1200.0,73.9,4123.72,3.8,4.83,5.35,0.0,0.0,324,0
19.3,1200.0,74.0,4115.92,3.8,3.02,6.24,0.0,0.0,324,0
27.5,1200.0,73.9,4123.53,3.8,7.22,9.61,0.0,0.01,324,0
29.7,1200.0,74.3,4055.16,3.8,10.52,6.08,0.0,0.0,333,0
27.0,1200.0,74.4,4051.02,3.8,2.79,4.4,0.0,0.01,333,0
20.2,1200.0,74.4,4042.48,3.8,0.75,2.34,0.0,0.0,333,0
19.8,1200.0,75.1,3935.15,3.8,0.89,2.22,0.0,0.0,333,0
21.9,1200.0,74.3,4057.57,3.8,9.6,22.1,0.0,0.0,333,0
23.4,1200.0,73.8,4136.66,3.8,8.62,15.06,0.0,0.0,333,0
24.2,1200.0,74.0,4109.9,3.8,4.61,13.24,0.0,0.0,332,0
24.9,1200.0,74.2,4083.82,3.8,2.94,5.83,0.0,0.0,333,0
27.4,1200.0,74.3,4060.35,3.8,9.08,16.08,0.0,0.0,332,0
25.6,1200.0,74.8,3989.63,3.8,2.56,5.43,0.0,0.0,332,0
23.6,1200.0,74.9,3972.88,3.8,3.79,6.57,0.0,0.0,332,0
22.7,1200.0,74.5,4031.52,3.8,5.59,10.09,0.0,0.0,324,0
12.6,1200.0,74.3,4069.67,3.8,0.51,2.44,0.0,0.0,319,0
11.0,1200.0,74.3,4065.82,3.8,0.23,1.47,0.0,0.0,319,0
9.4,1200.0,74.2,4075.07,3.8,36.99,58.41,0.0,0.0,318,0
10.0,1200.0,74.2,4078.66,3.8,60.12,86.94,0.0,0.0,317,0
6.2,1200.0,74.2,4078.63,3.8,13.86,21.83,0.0,0.0,317,0
9.3,1200.0,73.9,4117.38,3.8,44.07,62.08,0.0,0.01,316,0
8.4,1200.0,74.0,4113.17,3.8,46.85,67.75,0.0,0.0,316,0
9.8,1200.0,73.8,4135.98,3.8,21.56,38.07,0.0,0.01,316,0
11.8,1200.0,73.9,4131.23,3.8,40.48,57.75,0.0,0.02,316,0
8.4,1200.0,73.9,4127.57,3.8,36.94,53.17,0.0,0.0,315,0
8.5,1200.0,73.8,4134.62,3.8,27.26,37.54,0.02,0.01,315,0
11.0,1200.0,73.8,4136.24,3.8,7.4,13.34,0.0,0.0,315,0
10.8,1200.0,73.8,4143.33,3.8,0.14,1.96,0.0,0.0,315,0
9.7,1200.0,73.8,4135.95,3.8,23.44,38.04,0.0,0.0,315,0
9.9,1200.0,73.8,4133.62,3.8,39.51,62.97,0.0,0.0,315,0
6.8,1200.0,73.7,4153.46,3.8,12.23,20.93,0.0,0.0,315,0
8.0,1200.0,73.8,4145.39,3.8,21.82,35.93,0.0,0.0,315,0
10.2,1200.0,73.8,4138.77,3.8,31.21,49.52,0.0,0.0,315,0
7.0,1200.0,73.5,4189.54,3.8,12.66,20.24,0.0,0.0,315,0
9.8,1200.0,73.5,4183.74,3.8,24.2,37.6,0.0,0.0,315,0
9.1,1200.0,73.5,4185.37,3.8,20.89,31.6,0.0,0.0,315,0
8.8,1200.0,73.6,4178.62,3.8,17.68,26.43,0.0,0.0,315,0
10.4,1200.0,73.5,4187.89,3.8,35.56,53.4,0.0,0.0,315,0
7.4,1200.0,73.6,4170.19,3.8,14.52,21.78,0.0,0.0,315,0
8.6,1200.0,73.6,4176.97,3.8,24.9,38.05,0.0,0.0,315,0
9.2,1200.0,73.6,4171.85,3.8,25.15,37.47,0.0,0.0,315,0
7.1,1200.0,73.6,4166.09,3.8,10.08,16.73,0.0,0.0,315,0
9.1,1200.0,73.6,4167.6,3.8,20.46,29.77,0.0,0.0,315,0
9.1,1200.0,73.8,4146.84,3.8,9.45,13.95,0.0,0.01,315,0
12.0,1200.0,73.7,4159.5,3.8,3.18,9.31,0.0,0.0,315,0
10.9,1200.0,73.7,4158.22,3.8,0.0,1.01,0.0,0.0,315,0
10.7,1200.0,73.7,4159.57,3.8,2.66,5.86,0.0,0.0,315,0
9.8,1200.0,73.7,4159.55,3.8,25.48,45.22,0.0,0.0,315,0
10.5,1200.0,73.7,4149.49,3.8,28.17,50.08,0.0,0.0,315,0
9.3,1200.0,73.7,4152.52,3.8,24.65,43.87,0.0,0.0,315,0
9.6,1200.0,73.8,4142.49,3.8,26.32,47.46,0.0,0.0,315,0
9.9,1200.0,73.9,4129.07,3.8,29.53,50.76,0.0,0.0,315,0
9.6,1200.0,73.9,4119.78,3.8,24.55,42.61,0.0,0.0,315,0
10.9,1200.0,74.0,4115.98,3.8,26.46,45.83,0.0,0.0,315,0
9.6,1200.0,74.0,4112.65,3.8,19.29,32.62,0.0,0.0,315,0
9.6,1200.0,74.0,4114.9,3.8,19.2,33.32,0.0,0.0,315,0
10.5,1200.0,74.0,4105.85,3.8,18.78,28.97,0.0,0.0,315,0
9.5,1200.0,73.2,4236.08,3.8,17.56,30.39,0.0,0.0,315,0
9.6,1200.0,73.2,4239.15,3.8,15.4,25.38,0.0,0.0,315,0
10.5,1200.0,73.2,4230.66,3.8,15.87,25.1,0.0,0.0,315,0
10.3,1200.0,73.2,4235.55,3.8,14.26,23.34,0.0,0.0,315,0
10.6,1200.0,73.1,4247.11,3.8,14.11,23.15,0.0,0.02,315,0
10.3,1200.0,73.2,4230.55,3.8,19.89,31.08,0.0,0.0,315,0
9.7,1200.0,73.2,4236.59,3.8,13.52,23.38,0.0,0.0,314,0
10.3,1200.0,73.3,4227.27,3.8,17.94,27.33,0.0,0.0,314,0
9.2,1200.0,73.2,4242.27,3.8,12.75,22.05,0.0,0.01,314,0
10.5,1200.0,73.3,4214.19,3.8,15.19,23.44,0.0,0.01,314,0
9.7,1200.0,73.4,4204.09,3.8,16.43,25.88,0.0,0.01,314,0
9.1,1200.0,73.4,4210.46,3.8,10.79,16.89,0.0,0.0,314,0
11.9,1200.0,73.4,4201.88,3.8,0.13,2.2,0.0,0.0,314,0
11.3,1200.0,73.4,4197.4,3.8,0.18,2.16,0.0,0.0,314,0
13.1,1200.0,73.5,4192.39,3.8,0.16,1.34,0.0,0.0,316,0
11.4,1200.0,73.5,4183.05,3.8,0.32,1.72,0.0,0.0,316,0
11.7,1200.0,73.4,4197.99,3.8,0.05,1.21,0.0,0.0,316,0
10.7,1200.0,73.4,4197.47,3.8,15.44,30.59,0.0,0.0,316,0
10.7,1200.0,73.5,4182.75,3.8,19.56,37.3,0.0,0.0,316,0
