timestamp,cpu_percent,cpu_frequency_mhz,cpu_per_core_avg,memory_percent,memory_available_mb,memory_used_mb,memory_total_mb,swap_percent,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,load_state,cpu_temp_celsius,system_uptime_seconds,elapsed_minutes,sample_number,timestamp_seconds
2026-08-14T23:25:50.300226,12.5,1700.0,5.95,63.4,5878.19,10189.2,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50550.0,0.7,86,1786730150.300226
2026-08-14T23:25:50.781273,17.6,1700.0,2.58,63.4,5884.38,10183.0,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50551.0,0.7,87,1786730150.781273
2026-08-14T23:25:51.281611,2.8,1700.0,2.38,63.4,5888.63,10178.75,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50551.0,0.8,88,1786730151.281611
2026-08-14T23:25:51.800854,9.8,1700.0,5.55,63.4,5885.39,10181.99,16067.38,4.5,62.3,0.0,0.59,0.0,0.0,275,Moderate,0,50552.0,0.8,89,1786730151.800854
2026-08-14T23:25:52.296378,6.7,1700.0,2.38,63.3,5891.33,10176.05,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50552.0,0.8,90,1786730152.296378
2026-08-14T23:25:52.812472,8.4,1457.0,1.04,63.4,5878.88,10188.5,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50553.0,0.8,91,1786730152.812472
2026-08-14T23:25:53.336515,18.4,1700.0,38.12,63.3,5898.04,10169.35,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50553.0,0.8,92,1786730153.336515
2026-08-14T23:25:53.823266,7.8,1700.0,6.16,63.4,5884.35,10183.03,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50554.0,0.8,93,1786730153.823266
2026-08-14T23:25:54.335206,6.1,1700.0,4.67,63.3,5894.49,10172.89,16067.38,4.5,62.3,0.0,0.31,0.0,0.0,275,Moderate,0,50554.0,0.8,94,1786730154.335206
2026-08-14T23:25:54.836775,2.4,1700.0,7.54,63.4,5884.2,10183.18,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50555.0,0.8,95,1786730154.836775
2026-08-14T23:25:55.334991,1.4,1700.0,2.38,63.3,5893.41,10173.97,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50555.0,0.8,96,1786730155.334991
2026-08-14T23:25:55.850749,8.0,1700.0,3.77,63.4,5883.32,10184.06,16067.38,4.5,62.3,0.0,0.98,0.0,0.0,275,Moderate,0,50556.0,0.8,97,1786730155.850749
2026-08-14T23:25:56.333911,25.0,1700.0,33.92,63.4,5878.19,10189.19,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50556.0,0.8,98,1786730156.333911
