timestamp,cpu_percent,cpu_frequency_mhz,cpu_per_core_avg,memory_percent,memory_available_mb,memory_used_mb,memory_total_mb,swap_percent,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,load_state,cpu_temp_celsius,system_uptime_seconds,elapsed_minutes,sample_number,timestamp_seconds
2026-08-15T09:53:46.089668,21.4,2396.0,45.83,52.0,5845.27,6322.02,12167.29,1.5,18.0,0.0,0.59,0.0,0.0,203,Moderate,0,145128.0,0.5,53,1786767826.089668
2026-08-15T09:53:46.602437,10.7,1497.0,16.7,52.0,5836.62,6330.67,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145129.0,0.5,54,1786767826.602437
2026-08-15T09:53:47.109172,34.6,1497.0,7.15,52.0,5838.13,6329.16,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145129.0,0.5,55,1786767827.109172
2026-08-15T09:53:47.624549,4.2,2396.0,7.15,52.1,5827.56,6339.73,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145130.0,0.5,56,1786767827.624549
2026-08-15T09:53:48.160981,30.0,2396.0,12.5,52.0,5836.84,6330.45,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145130.0,0.5,57,1786767828.160981
2026-08-15T09:53:48.668055,80.0,1497.0,14.3,52.1,5833.52,6333.77,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145131.0,0.5,58,1786767828.668055
2026-08-15T09:53:49.193318,7.7,2396.0,14.3,52.0,5836.27,6331.02,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145131.0,0.5,59,1786767829.193318
2026-08-15T09:53:49.680052,18.5,1497.0,12.5,51.9,5849.46,6317.83,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145132.0,0.5,60,1786767829.680052
2026-08-15T09:53:50.164368,20.8,1497.0,3.58,51.9,5850.66,6316.63,12167.29,1.5,18.0,0.0,0.94,0.0,0.0,203,Moderate,0,145132.0,0.5,61,1786767830.164368
2026-08-15T09:53:50.656703,32.1,1497.0,4.17,52.0,5836.98,6330.32,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145133.0,0.6,62,1786767830.656703
2026-08-15T09:53:51.187134,32.1,2396.0,16.67,52.0,5842.36,6324.93,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145133.0,0.6,63,1786767831.187134
2026-08-15T09:53:51.724727,0.0,1497.0,21.52,52.0,5838.85,6328.45,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145134.0,0.6,64,1786767831.724727
2026-08-15T09:53:52.329068,12.5,1497.0,8.35,52.0,5843.53,6323.76,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145135.0,0.6,65,1786767832.329068
2026-08-15T09:53:52.808780,4.2,1497.0,0.0,52.0,5837.7,6329.59,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145135.0,0.6,66,1786767832.80878
2026-08-15T09:53:53.307500,3.7,1497.0,12.5,52.0,5841.25,6326.05,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145136.0,0.6,67,1786767833.3075
2026-08-15T09:53:53.838305,24.2,1497.0,18.45,52.0,5843.06,6324.23,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145136.0,0.6,68,1786767833.838305
2026-08-15T09:53:54.312401,12.5,1497.0,4.17,52.0,5845.84,6321.46,12167.29,1.5,18.0,0.0,1.05,0.0,0.0,203,Moderate,0,145137.0,0.6,69,1786767834.312401
2026-08-15T09:53:54.832556,14.3,2396.0,12.52,51.9,5851.51,6315.79,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145137.0,0.6,70,1786767834.832556
2026-08-15T09:53:55.333625,27.6,1497.0,39.3,51.9,5854.8,6312.5,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145138.0,0.6,71,1786767835.333625
2026-08-15T09:53:55.868771,4.2,1497.0,10.73,51.9,5857.07,6310.22,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,203,Moderate,0,145138.0,0.6,72,1786767835.868771
2026-08-15T09:53:56.408001,3.6,2396.0,13.55,51.9,5849.51,6317.79,12167.29,1.5,18.0,0.0,0.39,0.0,0.0,202,Moderate,0,145139.0,0.7,73,1786767836.408001
2026-08-15T09:53:56.891668,7.1,1497.0,3.58,51.9,5852.04,6315.25,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,202,Moderate,0,145139.0,0.7,74,1786767836.891668
2026-08-15T09:53:57.411350,0.0,1497.0,23.68,51.9,5847.84,6319.46,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,202,Moderate,0,145140.0,0.7,75,1786767837.41135
2026-08-15T09:53:57.892813,7.1,1497.0,0.0,51.9,5858.02,6309.28,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,202,Moderate,0,145140.0,0.7,76,1786767837.892813
2026-08-15T09:53:58.418916,7.1,1497.0,16.1,51.9,5851.62,6315.68,12167.29,1.5,18.0,0.0,0.94,0.0,0.0,202,Moderate,0,145141.0,0.7,77,1786767838.418916
2026-08-15T09:53:58.941514,27.6,1497.0,30.82,51.9,5855.18,6312.12,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,202,Moderate,0,145141.0,0.7,78,1786767838.941514
2026-08-15T09:53:59.420337,15.6,2396.0,14.3,51.9,5852.77,6314.52,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,202,Moderate,0,145142.0,0.7,79,1786767839.420337
2026-08-15T09:53:59.919109,4.2,1497.0,6.7,51.9,5851.04,6316.25,12167.29,1.5,18.0,3.59,12.85,0.0,0.0,202,Moderate,0,145142.0,0.7,80,1786767839.919109
2026-08-15T09:54:00.510477,16.0,1497.0,3.58,51.9,5850.08,6317.21,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,202,Moderate,0,145143.0,0.7,81,1786767840.510477
2026-08-15T09:54:00.969606,31.0,2396.0,20.85,51.8,5862.04,6305.25,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,202,Moderate,0,145143.0,0.7,82,1786767840.969606
2026-08-15T09:54:01.469208,20.0,2396.0,26.05,51.9,5854.15,6313.14,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,202,Moderate,0,145144.0,0.7,83,1786767841.469208
2026-08-15T09:54:01.995998,34.5,1497.0,25.0,51.8,5864.23,6303.06,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,202,Moderate,0,145144.0,0.7,84,1786767841.995998
2026-08-15T09:54:02.497984,3.4,2396.0,4.17,51.9,5856.89,6310.4,12167.29,1.5,18.0,0.0,0.43,0.0,0.0,202,Moderate,0,145145.0,0.8,85,1786767842.497984
2026-08-15T09:54:03.165886,39.3,1497.0,80.72,51.8,5862.53,6304.77,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,202,Moderate,0,145145.0,0.8,86,1786767843.165886
2026-08-15T09:54:03.636757,32.0,1497.0,41.07,51.9,5855.02,6312.28,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145146.0,0.8,87,1786767843.636757
2026-08-15T09:54:04.163357,47.8,2396.0,40.18,51.9,5857.51,6309.79,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145146.0,0.8,88,1786767844.163357
2026-08-15T09:54:04.714839,16.7,1497.0,35.73,51.8,5863.48,6303.81,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145147.0,0.8,89,1786767844.714839
2026-08-15T09:54:05.195096,32.1,2396.0,45.85,51.8,5866.84,6300.45,12167.29,1.5,18.0,0.0,1.72,0.0,0.0,201,Moderate,0,145147.0,0.8,90,1786767845.195096
2026-08-15T09:54:05.686181,7.1,1497.0,8.35,51.8,5861.64,6305.65,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145148.0,0.8,91,1786767845.686181
2026-08-15T09:54:06.184125,4.2,1497.0,6.25,51.7,5874.0,6293.29,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145148.0,0.8,92,1786767846.184125
2026-08-15T09:54:06.691948,8.0,1497.0,19.2,51.8,5862.26,6305.03,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145149.0,0.8,93,1786767846.691948
2026-08-15T09:54:07.214353,9.1,1497.0,7.15,51.8,5867.86,6299.43,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145149.0,0.8,94,1786767847.214353
2026-08-15T09:54:07.700985,15.4,2396.0,12.5,51.8,5861.82,6305.47,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145150.0,0.8,95,1786767847.700985
2026-08-15T09:54:08.235030,0.0,1497.0,10.73,51.8,5865.99,6301.3,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145150.0,0.8,96,1786767848.23503
2026-08-15T09:54:08.763089,27.6,1497.0,25.3,51.8,5865.24,6302.05,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145151.0,0.9,97,1786767848.763089
2026-08-15T09:54:09.286580,71.4,2396.0,44.65,51.7,5874.27,6293.03,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145152.0,0.9,98,1786767849.28658
2026-08-15T09:54:09.796857,3.4,2396.0,8.32,51.8,5867.1,6300.2,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145152.0,0.9,99,1786767849.796857
2026-08-15T09:54:10.282814,30.8,1497.0,16.68,51.7,5877.43,6289.86,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145153.0,0.9,100,1786767850.282814
2026-08-15T09:54:10.790272,41.4,2396.0,45.83,51.7,5870.84,6296.46,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145153.0,0.9,101,1786767850.790272
2026-08-15T09:54:11.308813,4.2,1497.0,14.9,51.7,5873.66,6293.63,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145154.0,0.9,102,1786767851.308813
2026-08-15T09:54:11.818816,0.0,1497.0,3.58,51.7,5872.14,6295.15,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145154.0,0.9,103,1786767851.818816
2026-08-15T09:54:12.309062,10.7,1497.0,20.85,51.7,5876.06,6291.23,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145155.0,0.9,104,1786767852.309062
2026-08-15T09:54:12.798625,4.0,1497.0,3.58,51.7,5873.73,6293.56,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145155.0,0.9,105,1786767852.798625
2026-08-15T09:54:13.389305,93.0,1497.0,17.88,51.7,5871.71,6295.59,12167.29,1.5,18.0,0.0,0.78,0.0,0.0,201,Moderate,0,145156.0,0.9,106,1786767853.389305
2026-08-15T09:54:13.864403,7.1,1497.0,16.52,51.7,5871.37,6295.92,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,201,Moderate,0,145156.0,0.9,107,1786767853.864403
2026-08-15T09:54:14.353369,7.4,2396.0,20.82,51.7,5873.18,6294.11,12167.29,1.5,18.0,1.5,0.0,0.0,0.0,201,Moderate,0,145157.0,1.0,108,1786767854.353369
2026-08-15T09:54:14.877463,25.0,2396.0,35.27,51.7,5874.3,6293.0,12167.29,1.5,18.0,0.0,0.82,0.0,0.0,203,Moderate,0,145157.0,1.0,109,1786767854.877463
2026-08-15T09:54:15.343641,55.2,2396.0,25.03,51.9,5858.35,6308.94,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145158.0,1.0,110,1786767855.343641
2026-08-15T09:54:15.912040,7.4,2396.0,25.03,51.9,5854.52,6312.77,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,206,Moderate,0,145158.0,1.0,111,1786767855.91204
2026-08-15T09:54:16.388892,67.9,1497.0,37.5,52.2,5812.28,6355.01,12167.29,1.5,18.0,3.67,0.0,0.0,0.0,203,Moderate,0,145159.0,1.0,112,1786767856.388892
